,src_bytes,service,diff_srv_rate,flag,dst_bytes,dst_host_diff_srv_rate,count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_serror_rate,label
21840,0,private,0.07,REJ,0,0.08,245,6,0.02,0.0,dos
21841,0,private,0.0,SH,0,0.72,1,1,0.03,0.75,probe
21842,42,domain_u,0.0,SF,42,0.0,1,241,1.0,0.0,normal
21843,1,private,0.0,SF,0,0.03,11,208,0.82,0.0,probe
21844,1032,ecr_i,0.0,SF,0,0.01,511,156,0.61,0.0,dos
21845,0,private,0.07,S0,0,0.07,90,5,0.02,1.0,dos
21846,0,smtp,0.0,S0,0,0.02,2,152,0.58,0.0,normal
21847,8,eco_i,0.0,SF,0,0.0,1,139,1.0,0.0,probe
21848,36,domain_u,0.0,SF,96,0.01,2,242,0.95,0.0,normal
21849,1490,ftp,0.0,SF,4152,0.04,1,36,0.3,0.0,normal
21850,1032,ecr_i,0.0,SF,0,0.0,196,255,1.0,0.0,dos
21851,44,domain_u,0.03,SF,128,0.01,80,254,1.0,0.0,normal
21852,244,http,0.0,SF,632,0.0,1,255,1.0,0.0,normal
21853,0,http,0.0,REJ,0,0.0,1,126,1.0,0.0,normal
21854,314,http,0.0,SF,288,0.0,1,255,1.0,0.25,normal
21855,342,http,0.0,SF,888,0.0,12,255,1.0,0.0,normal
21856,0,private,0.07,S0,0,0.07,129,5,0.02,1.0,dos
21857,0,http,0.08,S0,0,0.02,49,67,0.26,1.0,dos
21858,0,uucp_path,0.07,S0,0,0.07,228,7,0.03,1.0,dos
21859,262,http,0.0,SF,1323,0.0,18,255,1.0,0.0,normal
21860,226,http,0.0,SF,4046,0.0,3,255,1.0,0.07,normal
21861,203,http,0.0,SF,1704,0.0,13,255,1.0,0.0,normal
21862,229,http,0.0,SF,1259,0.0,12,255,1.0,0.0,normal
21863,516,other,0.0,SF,4,0.0,484,255,1.0,0.0,normal
21864,288,http,0.0,SF,1279,0.0,21,255,1.0,0.0,normal
21865,45,domain_u,0.0,SF,129,0.01,135,254,1.0,0.0,normal
21866,105,private,0.33,SF,145,0.01,6,220,0.86,0.0,normal
21867,1073,smtp,0.0,SF,334,0.03,1,165,0.74,0.0,normal
21868,1408,smtp,0.0,SF,351,0.09,1,138,0.83,0.0,normal
21869,8,eco_i,0.0,SF,0,0.0,1,129,1.0,0.0,probe
21870,237,http,0.0,SF,987,0.0,15,255,1.0,0.0,normal
21871,151,ftp_data,0.0,SF,0,0.07,1,37,0.33,0.0,normal
21872,0,private,0.07,REJ,0,0.07,163,3,0.01,0.0,dos
21873,0,courier,0.06,S0,0,0.06,131,4,0.02,1.0,dos
21874,243,http,0.0,SF,397,0.0,35,255,1.0,0.0,normal
21875,207,http,0.0,SF,727,0.0,9,255,1.0,0.0,normal
21876,0,bgp,0.06,S0,0,0.08,234,12,0.05,1.0,dos
21877,0,private,0.06,S0,0,0.07,124,20,0.08,1.0,dos
21878,0,http,0.1,S0,0,0.02,39,63,0.25,1.0,dos
21879,332,http,0.0,SF,1609,0.0,6,231,1.0,0.0,normal
21880,8,eco_i,0.0,SF,0,0.0,1,94,1.0,0.0,probe
21881,748,ftp_data,0.0,SF,0,0.03,1,45,0.11,0.01,normal
21882,0,mtp,0.06,S0,0,0.07,250,20,0.08,1.0,dos
21883,579,smtp,0.0,SF,283,0.05,1,170,0.67,0.0,normal
21884,182,urp_i,1.0,SF,0,0.01,2,18,0.07,0.0,normal
21885,217,http,0.0,SF,821,0.0,7,255,1.0,0.0,normal
21886,0,private,0.1,S0,0,0.07,50,21,0.08,1.0,dos
21887,0,private,0.07,S0,0,0.07,212,19,0.07,1.0,dos
21888,294,http,0.0,SF,18177,0.0,1,255,1.0,0.0,normal
21889,305,http,0.0,SF,589,0.0,10,255,1.0,0.0,normal
21890,516,other,0.0,SF,4,0.0,309,255,1.0,0.0,normal
21891,46,domain_u,0.0,SF,132,0.01,198,251,0.98,0.0,normal
21892,54540,http,0.0,SF,8314,0.0,9,255,1.0,0.0,dos
21893,245,http,0.0,SF,167,0.0,1,255,1.0,0.0,normal
21894,303,http,0.0,SF,1512,0.0,13,255,1.0,0.01,normal
21895,383,ftp_data,0.0,SF,0,0.05,2,93,0.09,0.0,normal
21896,236,http,0.0,SF,2412,0.0,9,255,1.0,0.0,normal
21897,232,http,0.0,SF,2239,0.01,5,248,0.97,0.0,normal
21898,0,private,0.06,S0,0,0.08,291,14,0.05,1.0,dos
21899,0,private,1.0,REJ,0,0.91,225,1,0.0,0.04,probe
21900,44,domain_u,0.0,SF,70,0.01,143,185,0.73,0.0,normal
21901,0,http,0.0,REJ,0,0.0,1,255,1.0,0.0,normal
21902,8,eco_i,0.0,SF,0,0.0,1,242,1.0,0.0,probe
21903,0,private,0.06,S0,0,0.06,189,2,0.01,1.0,dos
21904,0,supdup,0.07,S0,0,0.07,204,20,0.08,1.0,dos
21905,30,eco_i,0.0,SF,0,0.0,1,91,1.0,0.0,normal
21906,0,klogin,0.05,S0,0,0.07,148,1,0.0,1.0,dos
21907,134,domain_u,0.0,SF,32,0.02,2,96,0.99,0.0,normal
21908,218,http,0.0,SF,8903,0.0,11,255,1.0,0.01,normal
21909,78,urp_i,0.33,SF,0,0.01,6,6,0.02,0.0,normal
21910,0,uucp,0.06,S0,0,0.07,124,12,0.05,1.0,dos
21911,289,http,0.0,SF,738,0.0,15,255,1.0,0.0,normal
21912,111,domain_u,0.0,SF,31,0.02,1,86,0.6,0.0,normal
21913,54540,http,0.0,SF,8314,0.0,3,75,1.0,0.01,dos
21914,167,http,0.0,SF,4659,0.0,1,255,1.0,0.0,normal
21915,338,http,0.0,SF,1512,0.0,4,172,1.0,0.0,normal
21916,0,exec,0.05,S0,0,0.06,150,15,0.06,1.0,dos
21917,0,http,0.0,RSTO,0,0.0,1,255,1.0,0.0,normal
21918,0,private,0.06,S0,0,0.08,280,14,0.05,1.0,dos
21919,944,smtp,0.0,SF,332,0.02,1,166,0.65,0.0,normal
21920,1776,smtp,0.0,SF,495,0.02,1,28,0.11,0.0,normal
21921,3484,IRC,0.0,RSTR,7945,0.01,1,19,0.13,0.0,normal
21922,0,imap4,0.06,REJ,0,0.07,288,14,0.05,0.0,dos
21923,0,nntp,0.07,RSTO,0,0.07,168,2,0.01,0.0,dos
21924,0,auth,0.07,REJ,0,0.07,205,3,0.01,0.0,dos
21925,43,domain_u,0.0,SF,43,0.0,186,255,1.0,0.0,normal
21926,209,http,0.0,SF,1362,0.0,8,255,1.0,0.0,normal
21927,0,finger,0.06,S0,0,0.05,36,20,0.21,0.97,dos
21928,0,echo,0.05,S0,0,0.05,225,25,0.1,1.0,dos
21929,293,http,0.0,SF,717,0.0,26,255,1.0,0.0,normal
21930,0,Z39_50,0.05,S0,0,0.06,229,10,0.04,1.0,dos
21931,0,whois,0.07,S0,0,0.07,134,5,0.02,1.0,dos
21932,46,domain_u,0.0,SF,135,0.01,115,203,0.8,0.0,normal
21933,0,telnet,0.05,S0,0,0.05,293,6,0.02,1.0,dos
21934,1247,smtp,0.0,SF,332,0.15,1,166,0.63,0.0,normal
21935,220,http,0.0,SF,451,0.0,35,255,1.0,0.0,normal
21936,8,eco_i,0.0,SF,0,0.0,1,47,1.0,0.0,probe
21937,0,rje,0.06,REJ,0,0.07,215,7,0.03,0.0,dos
21938,227,http,0.0,SF,10431,0.0,1,255,1.0,0.0,normal
21939,0,private,0.06,S0,0,0.06,145,3,0.01,1.0,dos
21940,210,http,0.0,SF,396,0.0,11,255,1.0,0.0,normal
21941,226,http,0.0,SF,259,0.0,23,255,1.0,0.0,normal
21942,202,http,0.0,SF,4289,0.0,25,255,1.0,0.0,normal
21943,0,private,0.0,REJ,0,1.0,1,2,0.02,0.0,probe
21944,8,eco_i,0.0,SF,0,0.0,1,57,1.0,0.0,probe
21945,206,http,0.0,SF,1849,0.0,5,255,1.0,0.0,normal
21946,8,eco_i,0.0,SF,0,0.0,1,19,1.0,0.0,probe
21947,1,other,0.35,SF,0,0.18,23,1,0.0,0.0,probe
21948,0,private,0.06,S0,0,0.06,126,5,0.02,1.0,dos
21949,0,ctf,0.07,REJ,0,0.08,198,3,0.01,0.0,dos
21950,0,private,0.06,S0,0,0.07,136,20,0.08,1.0,dos
21951,0,smtp,0.0,S0,0,0.03,2,136,0.34,0.97,dos
21952,191,http,0.0,SF,2536,0.0,7,255,1.0,0.0,normal
21953,18,eco_i,0.0,SF,0,0.0,1,198,1.0,0.0,probe
21954,207,http,0.0,SF,294,0.0,4,255,1.0,0.0,normal
21955,45,domain_u,0.0,SF,76,0.01,135,202,0.79,0.0,normal
21956,0,private,0.06,S0,0,0.05,96,17,0.07,1.0,dos
21957,0,http,0.0,S0,0,0.07,13,13,0.05,1.0,dos
21958,0,remote_job,0.0,REJ,0,1.0,1,1,0.0,0.0,probe
21959,0,http,0.0,REJ,0,0.0,1,255,1.0,0.0,normal
21960,322,http,0.0,SF,2073,0.0,28,255,1.0,0.0,normal
21961,1,other,0.0,RSTR,0,0.68,2,2,0.01,0.0,probe
21962,0,other,1.0,REJ,0,1.0,511,1,0.0,0.27,probe
21963,1,other,0.0,SF,0,0.16,1,1,0.0,0.0,probe
21964,46,domain_u,0.0,SF,129,0.01,73,254,1.0,0.0,normal
21965,45,domain_u,0.0,SF,133,0.01,2,254,1.0,0.0,normal
21966,0,private,0.06,S0,0,0.05,69,7,0.03,1.0,dos
21967,641,smtp,0.0,SF,330,0.0,1,38,1.0,0.0,normal
21968,0,gopher,0.06,S0,0,0.07,141,16,0.06,1.0,dos
21969,0,private,0.06,S0,0,0.06,176,1,0.0,1.0,dos
21970,207,private,0.0,SF,0,0.01,2,204,0.84,0.0,probe
21971,307,http,0.0,SF,727,0.0,8,255,1.0,0.0,normal
21972,0,supdup,0.55,S0,0,0.03,11,1,0.0,0.03,probe
21973,308,http,0.0,SF,1899,0.0,7,255,1.0,0.0,normal
21974,0,auth,0.05,S0,0,0.06,201,11,0.04,1.0,dos
21975,193,telnet,0.0,SF,5725,0.02,1,64,0.25,0.8,normal
21976,213,http,0.0,SF,308,0.0,10,255,1.0,0.0,normal
21977,241,http,0.0,SF,4848,0.0,9,255,1.0,0.0,normal
21978,0,daytime,0.06,S0,0,0.06,273,17,0.07,1.0,dos
21979,0,finger,0.08,S0,0,0.02,49,63,0.25,1.0,dos
21980,1,private,0.05,SF,0,0.05,78,113,0.44,0.0,probe
21981,44,domain_u,0.0,SF,130,0.01,71,254,1.0,0.0,normal
21982,212,http,0.0,SF,7703,0.0,9,255,1.0,0.0,normal
21983,1,private,0.08,SF,0,0.23,53,7,0.03,0.0,probe
21984,309,http,0.0,SF,1362,0.0,4,255,1.0,0.0,normal
21985,311,http,0.0,SF,1572,0.0,10,255,1.0,0.0,normal
21986,52,pop_3,1.0,SF,3883,0.05,2,8,0.03,0.01,normal
21987,228,http,0.0,SF,1112,0.0,13,255,1.0,0.0,normal
21988,0,netbios_ssn,0.06,S0,0,0.06,215,22,0.09,1.0,dos
21989,0,private,0.06,S0,0,0.07,110,16,0.06,1.0,dos
21990,0,kshell,0.06,S0,0,0.06,150,20,0.08,1.0,dos
21991,12,ftp_data,0.0,SF,0,0.03,2,52,0.3,0.0,normal
21992,147,other,0.6,SF,105,0.76,5,1,0.05,0.0,normal
21993,0,private,0.05,S0,0,0.08,239,14,0.05,1.0,dos
21994,46,domain_u,0.29,SF,46,0.03,7,72,0.96,0.0,normal
21995,322,http,0.0,SF,3461,0.0,1,255,1.0,0.0,normal
21996,250,http,0.0,SF,2891,0.0,1,255,1.0,0.0,normal
21997,211,http,0.0,SF,1842,0.0,10,72,1.0,0.02,normal
21998,2613,smtp,0.0,SF,373,0.06,1,190,0.59,0.0,normal
21999,0,finger,0.0,S0,0,0.06,8,14,0.12,1.0,dos
22000,0,other,1.0,REJ,0,1.0,511,1,0.0,0.15,probe
22001,304,http,0.0,SF,1380,0.01,6,229,0.9,0.0,normal
22002,28,private,0.0,SF,0,0.05,3,3,0.01,0.02,dos
22003,28,private,0.04,SF,0,0.76,163,63,0.25,0.09,dos
22004,0,iso_tsap,0.06,S0,0,0.07,295,2,0.01,1.0,dos
22005,334,ftp_data,0.0,SF,0,0.0,1,47,1.0,0.0,r2l
22006,0,link,0.07,S0,0,0.08,253,4,0.02,1.0,dos
22007,0,login,0.07,S0,0,0.09,119,1,0.0,1.0,dos
22008,245,http,0.0,SF,1761,0.0,3,255,1.0,0.0,normal
22009,0,http,0.0,REJ,0,0.0,1,229,1.0,0.0,normal
22010,33,domain_u,0.0,SF,88,0.01,1,212,0.83,0.0,normal
22011,42,domain_u,0.0,SF,42,0.01,1,247,0.97,0.0,normal
22012,213,http,0.0,SF,1752,0.0,21,255,1.0,0.0,normal
22013,0,courier,0.05,S0,0,0.04,110,17,0.07,1.0,dos
22014,343,http,0.0,SF,293,0.0,19,255,1.0,0.0,normal
22015,1,other,0.0,RSTR,0,0.74,2,2,0.01,0.0,probe
22016,0,private,0.06,S0,0,0.06,137,6,0.02,1.0,dos
22017,0,login,0.06,S0,0,0.06,125,2,0.01,1.0,dos
22018,0,name,0.06,S0,0,0.07,282,1,0.0,1.0,dos
22019,324,http,0.0,SF,3410,0.0,8,255,1.0,0.0,normal
22020,36,domain_u,0.0,SF,101,0.03,2,76,0.58,0.0,normal
22021,0,csnet_ns,0.07,REJ,0,0.07,101,1,0.0,0.0,dos
22022,228,http,0.0,SF,397,0.0,19,255,1.0,0.0,normal
22023,0,private,0.15,S0,0,0.08,33,16,0.06,1.0,dos
22024,516,other,0.0,SF,4,0.0,467,255,1.0,0.0,normal
22025,0,time,0.06,S0,0,0.07,260,3,0.01,1.0,dos
22026,8,eco_i,0.0,SF,0,0.0,1,58,1.0,0.0,probe
22027,8,eco_i,0.0,SF,0,0.0,1,195,1.0,0.0,probe
22028,0,Z39_50,0.06,S0,0,0.06,195,5,0.02,1.0,dos
22029,317,http,0.0,SF,898,0.0,14,255,1.0,0.0,normal
22030,0,http,0.0,S0,0,0.0,5,255,1.0,0.0,normal
22031,1,other,0.5,SF,0,0.2,14,2,0.01,0.0,probe
22032,30,eco_i,0.0,SF,0,0.0,1,131,1.0,0.0,normal
22033,332,http,0.0,SF,481,0.0,29,255,1.0,0.0,normal
22034,0,http,0.06,S0,0,0.08,266,19,0.07,1.0,dos
22035,0,http,0.0,REJ,0,0.0,1,222,1.0,0.0,normal
22036,350,http,0.0,SF,284,0.0,12,255,1.0,0.0,normal
22037,0,gopher,0.07,S0,0,0.06,167,1,0.0,1.0,dos
22038,0,iso_tsap,0.06,S0,0,0.07,294,3,0.01,1.0,dos
22039,46,domain_u,0.0,SF,77,0.01,160,249,0.98,0.0,normal
22040,1,other,0.0,SF,0,0.2,2,2,0.01,0.0,probe
22041,0,ftp_data,0.06,S0,0,0.07,201,13,0.05,1.0,dos
22042,0,private,0.31,S0,0,0.09,13,1,0.0,1.0,dos
22043,0,http,0.07,REJ,0,0.08,206,2,0.01,0.0,dos
22044,0,ftp_data,0.06,S0,0,0.07,242,3,0.01,1.0,dos
22045,245,http,0.0,SF,565,0.0,41,255,1.0,0.0,normal
22046,337,http,0.0,SF,4874,0.0,14,255,1.0,0.0,normal
22047,0,csnet_ns,0.06,REJ,0,0.07,137,2,0.01,0.0,dos
22048,0,private,0.06,S0,0,0.07,111,2,0.01,1.0,dos
22049,11681,smtp,0.0,SF,1371,0.04,1,169,0.57,0.0,normal
22050,227,http,0.0,SF,15475,0.0,4,255,1.0,0.0,normal
22051,3346,smtp,0.0,SF,374,0.14,1,175,0.86,0.0,normal
22052,45,domain_u,0.0,SF,114,0.01,1,235,0.92,0.0,normal
22053,0,private,0.06,S0,0,0.09,130,10,0.13,1.0,dos
22054,177,http,0.0,SF,475,0.0,2,255,1.0,0.02,normal
22055,1,private,0.02,SF,0,0.04,113,180,0.71,0.0,probe
22056,207,http,0.0,SF,1969,0.0,12,255,1.0,0.0,normal
22057,304,http,0.0,SF,511,0.0,9,255,1.0,0.0,normal
22058,767,smtp,0.0,SF,334,0.03,1,131,0.65,0.0,normal
22059,197,http,0.0,SF,310,0.0,1,255,1.0,0.0,normal
22060,46,domain_u,0.0,SF,46,0.01,128,254,1.0,0.0,normal
22061,0,private,0.05,S0,0,0.07,294,1,0.0,1.0,dos
22062,0,private,0.07,S0,0,0.05,54,24,0.09,1.0,dos
22063,2940,smtp,0.0,SF,385,0.05,1,85,0.33,0.31,normal
22064,45,domain_u,0.0,SF,110,0.01,2,241,0.95,0.0,normal
22065,430,http,0.0,SF,10389,0.0,3,255,1.0,0.0,normal
22066,199,http,0.0,SF,19835,0.0,1,255,1.0,0.0,normal
22067,211,http,0.0,SF,392,0.0,1,255,1.0,0.0,normal
22068,1340,smtp,0.0,SF,341,0.03,1,160,0.62,0.0,normal
22069,0,courier,0.06,REJ,0,0.06,140,17,0.07,0.0,dos
22070,194,http,0.0,SF,1423,0.0,10,255,1.0,0.0,normal
22071,0,private,0.06,S0,0,0.08,265,4,0.02,1.0,dos
22072,0,finger,0.06,S0,0,0.06,272,10,0.04,1.0,dos
22073,203,http,0.0,SF,1792,0.0,5,255,1.0,0.0,normal
22074,221,http,0.0,SF,256,0.01,3,252,0.99,0.0,normal
22075,0,telnet,0.0,S0,0,0.02,1,43,0.52,0.98,dos
22076,0,uucp_path,0.05,S0,0,0.06,250,4,0.02,1.0,dos
22077,254,http,0.0,SF,4084,0.0,25,255,1.0,0.0,normal
22078,0,private,0.0,REJ,0,1.0,1,2,0.02,0.0,probe
22079,0,private,0.06,S0,0,0.08,266,11,0.04,1.0,dos
22080,0,http,0.0,REJ,0,0.0,1,255,1.0,0.0,normal
22081,147,other,0.5,SF,105,0.43,6,2,0.01,0.0,normal
22082,334,http,0.0,SF,1066,0.0,5,255,1.0,0.0,normal
22083,282,http,0.0,SF,8544,0.0,1,78,1.0,0.25,normal
22084,0,private,0.0,RSTR,0,0.41,1,1,0.01,0.08,probe
22085,45,domain_u,0.0,SF,45,0.01,130,254,1.0,0.0,normal
22086,8,eco_i,0.0,SF,0,0.0,1,62,1.0,0.0,probe
22087,205,http,0.0,SF,882,0.0,11,255,1.0,0.0,normal
22088,0,private,0.06,S0,0,0.08,218,9,0.04,1.0,dos
22089,0,http,0.0,REJ,0,0.0,1,252,1.0,0.0,normal
22090,105,private,0.0,SF,0,0.15,2,11,0.85,0.0,normal
22091,1896,smtp,0.0,SF,446,0.02,1,138,0.62,0.0,normal
22092,0,time,0.06,S0,0,0.09,122,17,0.07,1.0,dos
22093,0,echo,0.06,S0,0,0.07,212,14,0.05,1.0,dos
22094,301,http,0.0,SF,960,0.0,37,255,1.0,0.0,normal
22095,0,private,0.07,S0,0,0.08,163,3,0.01,1.0,dos
22096,1054,smtp,0.0,SF,332,0.04,1,203,0.82,0.0,normal
22097,30,eco_i,0.0,SF,0,0.04,1,90,0.98,0.0,normal
22098,231,http,0.0,SF,2507,0.02,5,244,0.96,0.0,normal
22099,5,other,0.0,SF,0,0.02,1,7,0.03,0.0,probe
22100,0,private,0.06,S0,0,0.06,221,17,0.07,1.0,dos
22101,204,http,0.0,SF,50390,0.0,1,255,1.0,0.0,normal
22102,0,http,0.07,REJ,0,0.08,207,4,0.02,0.0,dos
22103,0,telnet,0.06,S0,0,0.04,62,46,0.18,1.0,dos
22104,233,http,0.0,SF,13807,0.0,20,255,1.0,0.0,normal
22105,8,eco_i,0.0,SF,0,0.0,1,225,1.0,0.0,probe
22106,0,finger,0.07,S0,0,0.08,249,20,0.08,1.0,dos
22107,179,telnet,0.0,SF,24566,0.0,1,6,1.0,0.0,normal
22108,8,eco_i,0.0,SF,0,0.0,1,42,1.0,0.0,probe
22109,0,private,0.53,RSTR,0,0.14,58,2,0.01,0.01,probe
22110,194,http,0.0,SF,3563,0.02,1,250,0.98,0.0,normal
22111,0,private,0.05,S0,0,0.1,218,9,0.12,0.97,dos
22112,105,private,1.0,SF,145,0.08,2,28,0.76,0.0,normal
22113,322,http,0.0,SF,1246,0.0,5,255,1.0,0.0,normal
22114,1151,telnet,0.0,S1,8390,0.06,1,23,0.23,0.02,normal
22115,1,private,0.0,RSTR,0,0.82,2,2,0.01,0.0,probe
22116,215,private,0.0,SF,0,0.02,1,81,0.84,0.0,probe
22117,0,private,0.06,S0,0,0.15,205,3,0.05,0.79,dos
22118,567,ftp_data,0.0,SF,0,0.05,1,105,0.34,0.0,normal
22119,0,uucp,0.06,S0,0,0.05,120,10,0.04,1.0,dos
22120,0,ftp_data,0.06,S0,0,0.06,230,21,0.08,1.0,dos
22121,45,domain_u,0.0,SF,111,0.01,75,209,0.82,0.0,normal
22122,0,private,0.06,S0,0,0.07,178,17,0.07,1.0,dos
22123,356,http,0.0,SF,267,0.0,2,255,1.0,0.0,normal
22124,44,domain_u,0.0,SF,136,0.02,69,190,0.75,0.0,normal
22125,192,ftp_data,0.0,SF,0,0.05,1,52,0.79,0.0,normal
22126,2433,smtp,0.0,SF,330,0.09,1,68,0.47,0.0,normal
22127,198,http,0.0,SF,2168,0.0,14,255,1.0,0.0,normal
22128,0,private,0.12,S0,0,0.08,17,17,0.07,1.0,dos
22129,1339,ftp_data,0.0,SF,0,0.03,2,50,0.09,0.0,normal
22130,675,smtp,0.0,SF,330,0.18,1,152,0.67,0.03,normal
22131,0,finger,0.11,S0,0,0.06,35,24,0.09,1.0,dos
22132,0,http,0.0,REJ,0,0.0,1,87,1.0,0.0,normal
22133,0,vmnet,0.06,REJ,0,0.08,111,8,0.03,0.0,dos
22134,0,ftp_data,0.06,S0,0,0.07,249,11,0.04,1.0,dos
22135,0,ftp_data,0.0,SF,61632,0.11,1,76,0.2,0.0,normal
22136,45,domain_u,0.0,SF,77,0.01,282,209,0.82,0.0,normal
22137,43,domain_u,0.0,SF,132,0.01,73,241,0.95,0.0,normal
22138,308,http,0.0,SF,3222,0.01,5,248,0.97,0.0,normal
22139,0,private,0.1,REJ,0,0.09,84,1,0.0,0.0,dos
22140,327,http,0.0,SF,362,0.0,26,255,1.0,0.0,normal
22141,309,http,0.0,SF,3222,0.01,2,250,0.98,0.0,normal
22142,1874,ftp_data,0.0,SF,0,0.02,2,63,0.23,0.0,normal
22143,210,http,0.0,SF,9076,0.0,6,255,1.0,0.01,normal
22144,300,http,0.0,SF,14320,0.0,15,255,1.0,0.0,normal
22145,1486,ftp,0.0,SF,4152,0.03,1,14,0.15,0.0,normal
22146,210,http,0.0,SF,5756,0.0,5,255,1.0,0.02,normal
22147,0,private,0.0,RSTR,0,0.61,1,1,0.0,0.0,probe
22148,247,http,0.0,SF,2955,0.0,3,255,1.0,0.01,normal
22149,9,ftp_data,0.0,SF,0,0.75,1,25,0.1,0.73,normal
22150,0,uucp_path,0.06,S0,0,0.06,233,23,0.09,1.0,dos
22151,342,http,0.0,SF,2263,0.0,2,255,1.0,0.0,normal
22152,520,ecr_i,0.0,SF,0,0.0,367,255,1.0,0.0,dos
22153,319,http,0.0,SF,38506,0.0,8,255,1.0,0.0,normal
22154,193,http,0.0,SF,758,0.0,4,255,1.0,0.0,normal
22155,42,domain_u,0.0,SF,42,0.01,13,233,0.91,0.0,normal
22156,0,private,0.06,S0,0,0.07,121,10,0.04,1.0,dos
22157,174,http,0.0,SF,1733,0.01,1,242,0.95,0.0,normal
22158,0,private,0.05,REJ,0,0.06,146,11,0.04,0.0,dos
22159,214,http,0.0,SF,313,0.0,11,255,1.0,0.0,normal
22160,0,private,0.06,S0,0,0.11,117,5,0.03,1.0,dos
22161,567,ftp_data,0.0,SF,0,0.04,1,136,0.62,0.0,normal
22162,221,http,0.0,SF,2124,0.0,29,252,1.0,0.01,normal
22163,1032,ecr_i,0.0,SF,0,0.02,511,31,0.18,0.0,dos
22164,0,ftp_data,0.07,S0,0,0.02,57,66,0.26,1.0,dos
22165,0,iso_tsap,0.06,S0,0,0.07,289,20,0.08,1.0,dos
22166,7077,other,0.5,SF,0,0.05,4,1,0.01,0.01,normal
22167,291,http,0.0,SF,1098,0.0,3,255,1.0,0.0,normal
22168,1085,smtp,0.0,SF,331,0.04,1,105,0.72,0.0,normal
22169,30,eco_i,0.0,SF,0,0.0,2,194,1.0,0.0,normal
22170,273,http,0.0,SF,3070,0.0,2,255,1.0,0.0,normal
22171,271,http,0.0,SF,8654,0.0,5,255,1.0,0.0,normal
22172,0,mtp,0.06,S0,0,0.06,252,4,0.02,1.0,dos
22173,1413,smtp,0.0,SF,386,0.02,1,121,0.47,0.49,normal
22174,0,http,0.0,REJ,0,0.0,1,255,1.0,0.0,normal
22175,0,private,0.07,S0,0,0.07,121,2,0.01,1.0,dos
22176,296,http,0.0,SF,327,0.0,24,255,1.0,0.0,normal
22177,0,private,0.07,S0,0,0.06,239,1,0.0,1.0,dos
22178,0,other,1.0,REJ,0,1.0,511,1,0.0,0.0,probe
22179,0,private,0.05,S0,0,0.05,284,15,0.06,1.0,dos
22180,855,smtp,0.0,SF,332,0.05,1,172,0.74,0.01,normal
22181,0,uucp_path,0.07,S0,0,0.08,211,18,0.07,1.0,dos
22182,0,telnet,0.19,S0,0,0.04,26,50,0.2,1.0,dos
22183,0,private,0.06,S0,0,0.06,293,7,0.03,1.0,dos
22184,323,http,0.0,SF,2996,0.0,10,255,1.0,0.0,normal
22185,216,http,0.0,SF,4894,0.0,11,255,1.0,0.0,normal
22186,78,urp_i,0.13,SF,0,0.01,15,6,0.02,0.0,normal
22187,0,ftp_data,0.0,RSTR,0,0.34,1,59,0.24,0.0,probe
22188,140,telnet,0.0,SF,2810,0.0,1,7,1.0,0.0,normal
22189,78,urp_i,0.05,SF,0,0.01,41,9,0.04,0.0,normal
22190,45,domain_u,0.0,SF,111,0.01,61,144,0.82,0.0,normal
22191,944,smtp,0.0,SF,329,0.01,1,227,0.95,0.0,normal
22192,0,time,0.07,S0,0,0.08,106,1,0.0,1.0,dos
22193,0,uucp_path,0.06,S0,0,0.07,263,5,0.02,1.0,dos
22194,24,telnet,0.0,SF,36,0.08,1,2,0.02,0.0,normal
22195,0,daytime,0.07,S0,0,0.07,270,13,0.05,1.0,dos
22196,1387,smtp,0.0,SF,326,0.07,1,121,0.5,0.02,normal
22197,317,http,0.0,SF,17733,0.0,26,255,1.0,0.0,normal
22198,0,private,0.08,S0,0,0.13,119,10,0.16,1.0,dos
22199,8,eco_i,0.0,SF,0,0.0,1,41,1.0,0.0,probe
22200,0,private,0.11,S0,0,0.08,36,15,0.06,1.0,dos
22201,0,private,0.05,S0,0,0.07,284,14,0.05,1.0,dos
22202,5167,telnet,1.0,SF,65909,0.02,2,51,0.2,0.64,normal
22203,0,private,0.06,REJ,0,0.08,147,17,0.24,0.0,dos
22204,242,http,0.0,SF,561,0.0,2,255,1.0,0.0,normal
22205,0,http,0.07,REJ,0,0.07,228,5,0.02,0.0,dos
22206,0,http,0.0,REJ,0,0.0,1,179,1.0,0.0,normal
22207,0,private,0.13,S0,0,0.08,45,18,0.07,1.0,dos
22208,500,http,0.0,SF,8257,0.0,6,255,1.0,0.0,normal
22209,344,http,0.0,SF,1247,0.0,10,255,1.0,0.0,normal
22210,0,courier,0.05,S0,0,0.07,135,6,0.02,1.0,dos
22211,1,private,0.29,SF,0,0.82,28,2,0.01,0.1,probe
22212,227,http,0.0,SF,1047,0.0,7,255,1.0,0.0,normal
22213,235,http,0.0,SF,2251,0.0,13,255,1.0,0.0,normal
22214,237,http,0.0,SF,238,0.0,1,255,1.0,0.0,normal
22215,45,domain_u,0.0,SF,83,0.01,18,235,0.92,0.0,normal
22216,285,http,0.0,SF,811,0.0,11,255,1.0,0.0,normal
22217,0,gopher,0.06,S0,0,0.06,230,3,0.01,1.0,dos
22218,0,hostnames,0.06,S0,0,0.06,265,16,0.06,1.0,dos
22219,326,ftp,0.0,SF,1054,0.97,1,3,0.03,0.0,normal
